"Strains","gene","aa_percent","id_ori","serotype","source","fasta_name","gene_class","species"
"Streptococcus_pneumoniae_RID204","cbpD",98.4,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","hasC",85.2,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_RID204","srtC-3/srtD",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","srtC-2/srtC",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","srtC-1/srtB",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","rrgC",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","rrgB",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","rrgA",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","gndA (non-streptococcal)",70.3,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_RID204","cpsI (non-streptococcal)",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_RID204","cps4D",79.2,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","cpsC",70,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","cps4B",94.2,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","cps4A",85.7,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","hysA",100,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","lytA",100,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","ply",100,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","srtG1",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RID204","pitB",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RID204","sipA",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RID204","pavA",99.3,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RID204","pce/cbpE",100,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","cbpG",98.9,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","pspA",80.5,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","zmpC",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID204","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_RID204","06B","Carriage","Streptococcus_pneumoniae_RID204.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_604","pfbA",87.4,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_604","nanB",98.9,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","psaA",99.7,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","iga",92.2,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","pavB/pfbB",100,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_604","cbpD",98.7,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","hasC",84.8,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_604","srtC-3/srtD",100,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","srtC-2/srtC",95.6,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","srtC-1/srtB",93.6,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","rrgC",97.2,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","rrgB",99.8,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","rrgA",98.5,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","gndA (non-streptococcal)",70.6,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_604","cpsI (non-streptococcal)",72.6,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_604","cps4D",90.3,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","cpsC",86.5,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","cps4B",86.8,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","cps4A",94.6,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","hysA",98.5,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","lytA",99.7,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","ply",100,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","srtG1",100,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_604","pitB",100,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_604","sipA",100,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_604","pavA",99.3,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_604","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","cbpG",0,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","pspA",0,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","zmpC",0,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_604","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_604","19F","IPD","Streptococcus_pneumoniae_604.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_12650662","pfbA",87.4,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12650662","nanB",98.9,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","psaA",99.7,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","iga",91.2,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","pavB/pfbB",81.7,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12650662","cbpD",98.4,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","hasC",84.8,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_12650662","srtC-3/srtD",100,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","srtC-2/srtC",95.6,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","srtC-1/srtB",93.6,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","rrgC",97.2,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","rrgB",99.7,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","rrgA",98.5,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","gndA (non-streptococcal)",70.6,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_12650662","cpsI (non-streptococcal)",72.6,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_12650662","cps4D",93.8,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","cpsC",86.1,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","cps4B",86.8,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","cps4A",94.6,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","hysA",98.4,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","lytA",99.7,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","ply",100,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","srtG1",100,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_12650662","pitB",100,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_12650662","sipA",100,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_12650662","pavA",99.3,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12650662","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","cbpG",0,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","pspA",0,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","zmpC",0,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12650662","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_12650662","19F","IPD","Streptococcus_pneumoniae_12650662.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_MA0189B","pfbA",99.6,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_MA0189B","nanB",99,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","psaA",99.7,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","iga",70.2,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","pavB/pfbB",86.8,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_MA0189B","cbpD",82.1,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","hasC",77.7,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_MA0189B","srtC-3/srtD",0,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","srtC-2/srtC",0,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","srtC-1/srtB",0,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","rrgC",0,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","rrgB",0,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","rrgA",0,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","gndA (non-streptococcal)",70.3,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_MA0189B","cpsI (non-streptococcal)",0,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_MA0189B","cps4D",0,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","cpsC",89.1,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","cps4B",84.2,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","cps4A",92.4,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA0189B","hysA",98.4,"Streptococcus pneumoniae_IDN_MA0189B","003","Carriage","Streptococcus_pneumoniae_MA0189B.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
